target_project,used_project,wait_days,method,gmean_bst,r1_bst,r0_bst,mcc_bst
homebrew,['nova'],15,odasc,0.53946,0.78016,0.54134,0.39771
panda,['vscode'],15,oob,0.53221,0.37246,0.80580,0.19912
elasticsearch,['wp-calypso'],15,odasc,0.52320,0.36148,0.86816,0.26925
elasticsearch,['tensorflow'],15,oob,0.51915,0.32191,0.88176,0.24988
neutron,['wp-calypso'],15,odasc,0.60491,0.49998,0.75491,0.26912
npm,['rust'],15,odasc,0.54194,0.45275,0.69581,0.15902
pytorch,['npm'],15,odasc,0.60759,0.56571,0.67079,0.24220
googleflutter,['rails'],15,odasc,0.30259,0.11473,0.90539,0.15453
vscode,['wp-calypso'],15,oob,0.54889,0.34886,0.90058,0.31753
panda,['wp-calypso'],15,oob,0.53222,0.37249,0.80578,0.19912
homebrew,['npm'],15,odasc,0.49346,0.75029,0.54773,0.39657
npm,['tensorflow'],15,odasc,0.49531,0.33546,0.76850,0.12329
vscode,['rails'],15,odasc,0.50486,0.56525,0.65398,0.26504
pytorch,['panda'],15,odasc,0.58790,0.70203,0.50313,0.21271
elasticsearch,['tomcat'],15,oob,0.45554,0.28623,0.86768,0.19288
homebrew,['panda'],15,odasc,0.46961,0.75128,0.53537,0.38014
elasticsearch,['vscode'],15,oob,0.51915,0.32191,0.88176,0.24988
npm,['tomcat'],15,odasc,0.57433,0.53577,0.65503,0.19828
homebrew,['pytorch'],15,odasc,0.47502,0.37342,0.73182,0.17393
npm,['vscode'],15,odasc,0.49458,0.33419,0.76893,0.12277
elasticsearch,['wp-calypso'],15,oob,0.51915,0.32191,0.88176,0.24988
ansible,['rails'],15,odasc,0.62282,0.69089,0.64373,0.35265
googleflutter,['rust'],15,odasc,0.28763,0.09969,0.95387,0.12709
npm,['wp-calypso'],15,odasc,0.49801,0.33920,0.76881,0.12730
tensorflow,['rails'],15,odasc,0.59250,0.84374,0.46457,0.34079
vscode,['rust'],15,odasc,0.56301,0.55240,0.77939,0.39713
broadleaf,['rails'],15,odasc,0.57679,0.80110,0.42940,0.24938
googleflutter,['tensorflow'],15,odasc,0.15803,0.06662,0.87276,-0.19806
vscode,['tensorflow'],15,odasc,0.53270,0.58829,0.62821,0.24105
googleflutter,['tomcat'],15,odasc,0.40678,0.18731,0.88937,0.22608
vscode,['tomcat'],15,odasc,0.57560,0.73822,0.58447,0.34561
ansible,['rust'],15,odasc,0.62261,0.62238,0.68527,0.32699
vscode,['wp-calypso'],15,odasc,0.58400,0.40284,0.87670,0.33451
googleflutter,['vscode'],15,odasc,0.14845,0.04395,0.98810,0.03637
tensorflow,['rust'],15,odasc,0.52443,0.87247,0.34909,0.25828
pytorch,['rails'],15,odasc,0.56960,0.69164,0.49041,0.18687
ansible,['tensorflow'],15,odasc,0.63660,0.64329,0.68698,0.34342
broadleaf,['rust'],15,odasc,0.56697,0.67315,0.54011,0.21999
googleflutter,['wp-calypso'],15,odasc,0.18327,0.06252,0.96062,-0.00296
homebrew,['rails'],15,odasc,0.49376,0.78374,0.53387,0.40410
broadleaf,['tensorflow'],15,odasc,0.61407,0.60523,0.66551,0.26862
tensorflow,['tomcat'],15,odasc,0.58706,0.80291,0.48687,0.31672
ansible,['tomcat'],15,odasc,0.59993,0.69452,0.62656,0.35348
tensorflow,['vscode'],15,odasc,0.65606,0.66842,0.66638,0.33984
ansible,['vscode'],15,odasc,0.63573,0.64242,0.68617,0.34172
broadleaf,['tomcat'],15,odasc,0.63290,0.69617,0.58497,0.29079
pytorch,['rust'],15,odasc,0.52013,0.75843,0.39931,0.16926
tensorflow,['wp-calypso'],15,odasc,0.68296,0.73261,0.64546,0.38197
ansible,['wp-calypso'],15,odasc,0.63653,0.64144,0.68874,0.34335
broadleaf,['vscode'],15,odasc,0.61406,0.60539,0.66534,0.26861
homebrew,['rust'],15,odasc,0.51119,0.53233,0.61080,0.24184
pytorch,['tensorflow'],15,odasc,0.62091,0.62214,0.67248,0.29595
broadleaf,['wp-calypso'],15,odasc,0.61399,0.60509,0.66548,0.26844
homebrew,['tensorflow'],15,odasc,0.50103,0.62085,0.59767,0.26180
pytorch,['tomcat'],15,odasc,0.58853,0.60303,0.62824,0.23738
pytorch,['vscode'],15,odasc,0.59652,0.56907,0.68104,0.25177
homebrew,['tomcat'],15,odasc,0.54586,0.73319,0.56686,0.40366
pytorch,['wp-calypso'],15,odasc,0.62372,0.65083,0.64689,0.30001
homebrew,['vscode'],15,odasc,0.55565,0.70304,0.57457,0.36098
homebrew,['wp-calypso'],15,odasc,0.51284,0.75785,0.54713,0.41487
